Country, Name, ID, Address, Postal Code, Latitude, Longitude, Telephone, Services
Spain, "McDonald’s Biosfera", 539, "Calle Juan Carlos I, 15, Planta 4 Local 1", 35510, 28.9225, -13.669107,,
Spain, "Parets", 540, "C/ Conte Montemolins, 16", 08150, 41.5588, 2.231421,,
Spain, "Valladolid Hospital", 541, "C/ Palillos, s/n - | c/v C/ Requintos y Dulzaina", 47012, 41.629131, -4.710514,,
Spain, "Zaragoza Coso", 542, "Calle Jerónimo Blancas, 2", 50001, 41.651612, -0.879698,,
Spain, "Doctor Rico", 543, "Calle Ciudad Real, 28", 03005, 38.354787, -0.497944,,
Spain, "Lucena", 544, "Polígono Industrial Los, Calle Polvillares E, S/N", 14900, 37.4133, -4.507178,,
Spain, "Velez Malaga", 545, "Avenida del Rey Juan Carlos I, 16", 29700, 36.761355, -4.099093,,
Spain, "Sant Cugat Can Solà", 546, "Carrer Caldes i Arús, 1", 08195, 41.47702, 2.0969,,
Spain, "McDonald´s Tudela", 547, "Carretera de Corella, s/n", 31500, 42.059505, -1.630139,,
Spain, "Valencia Ronda Norte", 548, "Avenida de los Hermanos Machado, 141", 46025, 39.498047, -0.383447,,
Spain, "Albacete AVE", 549, "C. Federico García Lorca, S / N", 02001, 39.00015, -1.84813,,
Spain, "Mercaleon", 550, "esq. C/ de los Aluches, Ctra. De Vilecha", 24192, 42.580244, -5.571862,,
Spain, "Arganda", 551, "Avenida de Madrid, 136, Salida 22", 28500, 40.311784, -3.487319,,
Spain, "Esplugas Ronda", 553, "Vic 18", 08950, 41.37038, 2.0907,,
Spain, "Dos Hermanas Circunvalación", 555, "Junto a Lidl, Avenida de Adolfo Suárez, 39", 41704, 37.294436, -5.910608,,
Spain, "Tarragona Sur", 556, "Carretera Vella de Valencia, 5", 43006, 41.116591, 1.233285,,
Spain, "McDonald's Burjassot", 557, "C.C. Ademuz, Avenida de la Ilustración, 6", 46100, 39.500581, -0.409248,,
Spain, "MCDONALDS McAuto PALACIO DE DEPORTES", 558, "Paseo del Emperador Carlos V, 19", 18008, 37.153852, -3.591972,,
Spain, "Vila-real", 559, "Avinguda Itàlia, 80", 12540, 39.930431, -0.106859,,
Spain, "Vallecas Villa", 560, "Avenida de la Albufera | esq , Calle de Bruno Abúndez, s/n", 28031, 40.382772, -3.626137,,
Spain, "McDonald´s Ronda Norte", 561, "Calle los Halcones, s/n", 10003, 39.489271, -6.377517,,
Spain, "McDonald´s COSLADA", 562, "Avenida de San Pablo, 51", 28823, 40.431231, -3.533117,,
Spain, "McDonald's Antequera", 563, "Polígono Industrial de Antequera Avenida Principal, rotonda La Noria, 1", 29200, 37.026744, -4.537418,,
Spain, "Figueras Vilatenim", 564, "Carretera de Roses C-260, 84, 88", 17484, 42.266992, 2.995241,,
Spain, "McDonald´s  Soria", 565, "Calle A, s/n | Frente a Centro Comercial Camaretas", 42190, 41.772828, -2.498306,,
Spain, "Guadalajara Oeste", 567, "Calle de Francisco Aritio, 90", 19004, 40.635394, -3.190381,,
Spain, "McDonald´s Gijón AVd Constitución", 568, "Avda. Constitución, 105 esq, junto EE.SS. Cepsa Calle Severo Ochoa, 36", 33210, 43.525714, -5.677835,,
Spain, "CÓRDOBA LOS PATIOS", 569, "Parque Comercial Patios de Azahara, Carretera Palma del Río, Km 4, 5", 14005, 37.877624, -4.836961,,
Spain, "McDonalds Fuencarral", 570, "Calle de Fuencarral, 103", 28004, 40.428326, -3.702167,,
Spain, "McDonald´s Santa Justa", 571, "Avenida Kansas City, s/n | Estacion de Santa Justa", 41007, 37.392239, -5.976104,,
Spain, "San Fernando de Henares", 573, "Parque Comercial Camino Real | Ctra. Nac. A-2, Km 16 | Salida 16B - 28830 -, San Campo de las Naciones", 28830, 40.447099, -3.524227,,
Spain, "Hospitalet Gran Via", 574, "Plaça d'Europa, 9-11", 08907, 41.356622, 2.128107,,
Spain, "Palmetillo", 575, "Calle Palmetillo Tres, 19", 41500, 37.375178, -5.909175,,
Spain, "McDonald's Ciudad de la Imagen", 581, "c/ Ganímedes nº7, Junto a CostCo", 41015, 37.43364, -5.969625,,
Spain, "Aranjuez", 590, "Paseo del Deleite, 42", 28300, 40.024936, -3.617541,,
Spain, "Villanueva de la Serena", 591, "Carretera Don Benito PARQUE COMERCIAL RIBERA DEL GUADIANA", 06700, 38.96949, -5.80889,,
Spain, "Sant Just Desvern", 594, "Carretera Reial-340 |, Nº 145", 08960, 41.379475, 2.06595,,
Spain, "Valdemoro", 595, "Avda. de España, 4 esquina Emilia Pardo Bazan", 28342, 40.192683, -3.690125,,
Spain, "Majadahonda Gran Plaza 2", 597, "Calle de los Químicos, 2", 28222, 40.488797, -3.89689,,
Spain, "Valencia Vara de Quart", 598, "Lg, Camí Nou de Picanya, 2", 46014, 39.457629, -0.403532,,
Spain, "Coruña Perillo", 599, "Avenida das Mariñas, 2", 15172, 43.32701, -8.363801,,
Spain, "CARRUS", 602, "C/ Almansa, Carrer Monòver, 68", 03206, 38.278145, -0.720977,,
Spain, "Badajoz San Roque", 606, "Avenida Ricardo Carapeto Zambrano, 56", 06008, 38.878675, -6.945783,,
Spain, "Plaza Nueva", 607, "Centro Comercial Plaza Nueva, Avenida Puerta del Sol, 2, Local 9", 28918, 40.3431, -3.75841,,
Spain, "Alicante Vistahermosa", 610, "Avenida Antonio Ramos Carratalá, 26", 03016, 38.369537, -0.463993,,
Spain, "Rota", 611, "Avenida de la Libertad, Avenida La Matea, 1", 11520, 36.632941, -6.368009,,
Spain, "Murcia Espinardo", 612, "Av. Ciclista Mariano Rojas, 19, | Interseccion con Rotonda | Autovia A-30", 30100, 38.001467, -1.148553,,
Spain, "Torredembarra", 616, "Carrer Joaquim Torrens Ibern, nº 16", 43830, 41.147903, 1.415072,,
Spain, "Mc Donald´s Marina La Palma", 619, "C/ Bajamar, s/n | Puerto Marina la Palma", 38700, 28.679675, -17.767173,,
Spain, "Palma Aragon", 620, "Carrer d'Aragó, 207", 07008, 39.587565, 2.674445,,
Spain, "McDonald´s Melilla Puerto", 623, "Paseo Marítimo, Alcalde Rafael Ginel, 7", 52005, 35.288348, -2.937089,,
Spain, "MCDONALDS McAuto PULIANAS", 624, "Calle Luis Buñuel, s/n", 18197, 37.211764, -3.619899,,
Spain, "McDonald´s Los Rodeos", 626, "Calle, s/n", 38297, 28.487102, -16.338203,,
Spain, "Estadio", 627, "Av. Mare Nostrum, s/n", 04009, 36.841772, -2.431746,,
Spain, "McDonald's Ronda Sant Pere", 631, "Ronda de Sant Pere, 3", 08010, 41.388417, 2.170669,,
Spain, "Salamanca Capuchinos", 632, "Carretera Madrid, 5", 37008, 40.952, -5.655,,
Spain, "McDonald´s Sant Adria-Verneda", 633, "Carretera de Mataró, 10, Carrer de Balmes, 11", 08930, 41.429054, 2.21152,,
Spain, "Mc Donald's Tenerife Añaza", 634, "C/BENTAGAY 1-3, ZONA COMERCIAL AÑAZA", 38111 , 28.4262379, -16.2998954,,
Spain, "Sauquillo", 636, "Calle Luis Sauquillo, 86", 28944, 40.276333, -3.803466,,
Spain, "Valladolid Arroyo Encomienda", 638, "Calle Feria, 1", 47195, 41.632, -4.784,,
Spain, "Villalba Las Eras", 639, "C/ Amapolas Esq, Calle Alejandro Gamella", 28400, 40.640707, -4.007197,,
Spain, "McDonald´s Pontevedra", 640, "Avenida Lugo, 79", 36004, 42.433428, -8.623367,,
Spain, "Girona Maristes", 641, "Avinguda del President Josep Tarradellas i Joan, 9", 17006, 41.981791, 2.810403,,
Spain, "Belartza", 651, "C/ Fernando Mugica, s/n - 20018 - San, Sebastián", 20018, 43.281254, -2.016747,,
Spain, "Los Alcores", 652, "C/ Utrera, 1, Rotonda Mairena El Viso del Alcor", 41510, 37.38133, -5.733486,,
Spain, "Nuevo Barajas", 653, "Zona Tierra | Terminal T-4 Aeropuerto Adolfo Suarez |", 28042, 40.491377, -3.592601,,
Spain, "Parla Laguna", 655, "Centro Comercial Laguna Park, Avenida de Las Lagunas, 5", 28980, 40.244064, -3.777582,,
Spain, "McDonald´s Castellón Hospital", 658, "Avinguda de Benicàssim, 31", 12004, 40.000005, -0.041043,,
Spain, "EUROPA", 659, "Avda. de Europa esq. | Avda. Jose Manuel Caballero Bonald", 11405, 36.698797, -6.106621,,
Spain, "Santander Avda. Constitución", 661, "Calle Libertad, 1", 39012, 43.47321, -3.809488,,
Spain, "SEVILLA GINES", 662, "Enlace Gines con A-49, Avenida del Trabajo", 41960, 37.378543, -6.082629,,
Spain, "Málaga Valle Inclán", 665, "Avda Valle Inclan, Calle Alcalde José Luis Estrada, Esquina", 29010, 36.729892, -4.444386,,
Spain, "Glorias Diagonal", 670, "Avenida Diagonal, 188 Centro Comercial Les Glories, Local 201", 08018, 41.405, 2.19089,,
Spain, "Lepe", 671, "Avenida Blas Infante S/N", 21440, 37.252981, -7.210591,,
Spain, "McDonald´s Armentia", 674, "Alto de Armentia Kalea, 3, Bajos", 01015, 42.8366585, -2.6986863,,
Spain, "Jaca", 676, "Calle Llano Victoria, 1", 22700, 42.566143, -0.554956,,
Spain, "Móstoles Estación", 680, "Calle Camino del Obispo 6b", 28935, 40.331147, -3.884406,,
Spain, "ALICANTE SAN JUAN", 681, "Av. de Miguel Hernández, 111", 03550, 38.406295, -0.427053,,
Spain, "Palma Levante", 682, "C/ Son Falco, nº 24 - 07007, Poligono son Malferit", 07007, 39.56447492, 2.68401832,,
Spain, "Burgos Gamonal", 685, "Calle Juan Ramón Jiménez, 1", 09007, 42.354734, -3.662479,,
Spain, "McDonald’s Arrecife", 686, "Argana Baja, s/n", 35500, 28.972701, -13.562557,,
Spain, "Segovia Plaza Artillería", 688, "Avenida del Padre Claret, 4", 40001, 40.94815, -4.11654,,
Spain, "Abadiño", 689, "C/ Murueta, nº 11 c/v | C/ Montorreta - 48220 - Abadiño - Vizcaya", 48220, 43.1688445, -2.61858016,,
Spain, "Lleida Copa D'Or", 690, "Carrer Joaquin Costa, s/n", 25001, 41.60602833, 0.63286434,,
Spain, "Cartagena Juan Carlos I", 691, "Avenida Juan Carlos I, 85", 30310, 37.629232, -1.002944,,
Spain, "Córdoba Libia", 693, "Avda. de Libia, 76", 14007, 37.891652, -4.755703,,
Spain, "Alberto Alcocer", 694, "C, Avenida de Alberto de Alcocer, 37", 28016, 40.45882, -3.681569,,
Spain, "Écija Fuensanta", 695, "AVDA DEL GENIL S/N, ECIJA (SEVILLA)", 41400, 37.5324286, -5.0819196,,
Spain, "Manresa Universitat", 699, "Avenida Universitaria, 17", 08243, 41.73866157, 1.82206363,,
Spain, "McDonald´s Jaén Plaza ", 701, "Paraje de las Lagunillas Centro Comercial Jaen Plaza ", 23009, 37.78981, -3.77473,,
Spain, "San Fernando Janer", 704, "Ctra. de la Batería de la Ardila, 4", 35100, 36.4558887144, -6.21553393106,,
Spain, "Teruel", 706, "Avenida de Sagunto, 87", 44002, 40.333233, -1.088668,,
Spain, "Hospitalet Bellvitge", 707, "Rambla de la Marina, 349", 08907, 41.352942, 2.105609,,
Spain, "McDonald´s Arucas", 709, "GC-20", 35400, 28.1159401, -15.5283909,,
Spain, "Murcia Atalayas", 711, "Calle de Molina de Segura, s / n", 30006, 37.992398, -1.11308,,
Spain, "Ayamonte", 713, "Calle Guatemala, 2", 21400, 37.220205, -7.397767,,
Spain, "McDonald´s Avenida", 715, "Avenida da Gran Vía, 103", 36204, 42.225514, -8.721364,,
Spain, "Mc Donald´s Úbeda ", 719, "Carretera Córdoba-Valencia, 13", 23400, 38.019387, -3.383628,,
Spain, "Valencia Universidad", 727, "C/ Luis Peixo", 46011, 39.474909, -0.333349,,
Spain, "LA ROCA FACTORY", 729, "Polígono Can Massaguer, s/n. Parcela F, SPI, 3", 08430, 41.61752, 2.346376,,
Spain, "Madrid Avenida Andalucia", 730, "Avenida de Andalucía, 19", 28041, 40.366471, -3.693848,,
Spain, "Palma Plaza España", 739, "Plaza España, 3", 07002, 39.576033, 2.652946,,
Spain, "ERMITA BARAJAS", 740, "Avenida de Logroño, 303", 28042, 40.46903852357539, -3.581989666071693,,
Spain, "Hospital Clinic", 743, "Carrer de Villarroel, 189", 08036, 41.3892, 2.1514,,
Spain, "Benidorm Alfonso Puchades", 744, "Avinguda Alfonso Puchades, 49", 03502, 38.542748, -0.12636,,
Spain, "McDonald's  Calpe", 745, "Avda. de los Ejercitos Españoles esq, Calle Malta, 2", 03710, 38.64458, 0.054384,,
Spain, "SAN ROMUALDO", 748, "Calle de San Romualdo, 22", 28037, 40.439494, -3.622506,,
Spain, "San Javier Mirador", 749, "N-332, 8", 30730, 37.822391, -0.81182,,
Spain, "Madrid Ventisquero de la Condesa", 752, "Avd. Ventisquero de la Condesa, 48", 28035, 40.494932, -3.7184044,,
Spain, "Zaragoza M.Cadena", 762, "C, Avenida San Juan de la Peña, 80", 50015, 41.666365, -0.871357,,
Spain, "Cimpozuelos", 766, "C/ Cedro, 5", 28350, 40.165709, -3.629058,,
Spain, "McDonald´s Aranda de Duero", 767, "Rafael Alberti, 3", 09400, 41.66287, -3.692732,,
Spain, "McDonald´s Juan de Borbón", 769, "Avenida Juan de Borbón, 206", 30110, 38.022, -1.14,,
Spain, "Villanueva de la Cañada", 772, "Avda España,1, C.C Las Carcavas", 28691, 40.433177, -4.00139,,
Spain, "SAN ISIDRO", 774, "Calle Alajero &, Avenida de la Democracia, 10", 38600, 28.07, -16.55,,
Spain, "Mcdonald’s Universidad", 784, "Avenida de Madrid, 21", 27002, 42.997466, -7.545157,,
Spain, "Zaragoza La Almozara", 787, "Avenida Francia, 8", 50003, 41.661908, -0.906812,,
Spain, "Castro Urdiales", 791, "Calle Carretera Valmaseda, 50", 39700, 43.368372, -3.215907,,
Spain, "McDonald´s Taco", 794, "Carretera del Rosario, 186", 38108, 28.4473291, -16.2920886,,
Spain, "Costa Adeje", 795, "Av. de Ayyo, s/n", 38670, 28.120601, -16.744824,,
Spain, "Azuqueca de Henares", 796, "Avenida del Siglo XXI, 13", 19200, 40.569214, -3.270477,,
Spain, "Coruña Marineda", 797, "Carretera Baños de Arteixo, nº 43 A Coruña", 15008, 43.34436, -8.428445,,
Spain, "Fuengirola Puerto", 798, "Paseo Marítimo Rey de España, 29", 29640, 36.53851, -4.620965,,
Spain, "Madrid Albufera", 802, "Avenida de la Albufera, 1", 28038, 40.39822, -3.668787,,
Spain, "McDonald's Bolueta", 803, "Errepide BilbaoGaldakao 26", 48004, 43.248335, -2.903904,,
Spain, "McDonald's La Barrosa", 812, "Crta. de las Lagunas 3a", 11130, 36.396212, -6.167881,,
Spain, "McDonalds Manacor", 815, "C/ Via Majorica, 66, esquina Bonany", 07500, 39.5719, 3.1969,,
Spain, "Paralelo", 818, "Avinguda del Para·lel, 69", 08004, 41.37477, 2.168465,,
Spain, "MCDONALDS GRANADA C.C. NEVADA ", 834, "Av. de las Palmeras, s/n C.C. Nevada", 18100, 37.146448, -3.61295,,
Spain, "McDonald´s Terrassa Rambla", 837, "C/ Rambleta del Pare Alegre, 4", 08224, 41.555996, 2.007228,,
Spain, "Zaragoza Outlet", 839, "Ctra. De Logroño, km 6,5, C.C La Torre Outlet Zaragoza", 50011 , 41.675366, -0.954169,,
Spain, "Goya", 853, "Calle de Goya, 70", 28009, 40.4247, -3.6765,,
Spain, "Ronda Universidad", 855, "Ronda de la Universitat, 33", 08007, 41.387193, 2.167558,,
Spain, "McDonald's Roses", 856, "Avinguda de Rhode, 101", 17480, 42.264483, 3.1730528,,
Spain, "Torremolinos Centro", 987, "Plaza Costa del Sol, 12", 29620, 36.624515, -4.499589,,
Spain, "McDonald´s Alisios", 988, "Carretera Nueva De San Lorenzo", 35018, 28.0948197, -15.4746817,,
Spain, "Finestrat Avda Picasso", 990, "Carrer Rei Jaume I", 03509, 38.534027, -0.17252,,
Spain, "Murcia La Alberca", 991, "Avenida de la Alberca, S/N", 30150, 37.939245, -1.150039,,
Spain, "McDonald´s Carretera de Carmona", 998, "Calle Metalurgia nº0, P.I. Calonge esq. con Carretera Carmona", 41007, 37.406016, -5.96,,
Spain, "McDonald´s San Bernardo", 1003, "Edificio Viapol, Calle Enramadilla, Número 9, Bajo", 41018, 37.378771, -5.97858,,
Spain, "McDonald's Hurtado", 1004, "C/ Padre Lojendio, 1, esq. C/ Hurtado Amezaga", 48008, 43.2601024, -2.9298078,,
Spain, "Torrecárdenas", 1010, "Calle Médico Francisco Pérez Company", 04009, 36.861769, -2.433297,,
Spain, "Alcala Canalejas", 1016, "C/ Alcalá, 18", 28014, 40.417747, -3.699195,,
Spain, "Finestrelles", 1020, "Carrer de Laureà Miró, 4", 08950, 41.377196, 2.098185,,
Spain, "Mcdonalds granollers ronda sur", 1021, "Ronda Sur, S/N", 08402, 41.597073, 2.283579,,
Spain, "La Latina", 1022, "C/ Toledo, 63", 28005, 40.411167, -3.707804,,
Spain, "La Zenia", 1025, "C/ Malaquita S/N - 03189, Avda. de Eduardo Guitian, 1319", 03189, 37.925976, -0.73567,,
Spain, "Garate", 1026, "Av. de José Gárate", 28823, 40.428302, -3.550311,,
Spain, "Ensanche Sur", 1028, "Av. Primero de Mayo &, Calle Pablo Picasso", 28922, 40.3304, -3.829747,,
Spain, "McDonald's Open Arena", 1032, "Calle Escritora Maria Goyri, 21", 14005, 37.880882, -4.803382,,
Spain, "CC Lagoh", 1033, "Centro Comercial Lagoh Sevilla, Avenida de Palmas Altas, s/n, Local RB15 Centro Comercial Lagoh", 41012, 37.34165, -5.986743,,
Spain, "Pozuelo Somosaguas", 1036, "Junto a campus UCM, Carretera de Húmera, 96, LOCAL B", 28224, 40.431526, -3.794968,,
Spain, "Nueva Montaña", 1041, "Avenida Nueva Montaña, 2J", 39011, 43.440187, -3.8447542,,
Spain, "Alhaurin Ronda", 1051, "Terreno Ur, 1I", 29130, 36.669177, -4.5459882,,
Spain, "La Nueva Fe", 1052, "Avinguda d'Ausiàs March, 124", 46026, 39.444784, -0.369699,,
Spain, "Gran Vía", 1054, "Calle Gran Vía, 55", 28013, 40.421735, -3.708315,,
Spain, "Vigo Vialia", 1055, "Praza Estación, 1, Centro Comercial Vialia Plaza", 36201, 42.234889, -8.711584,,
Spain, "McDonald´s La Victoria", 1057, "Avenida Burgos 47", 47009, 41.671859, -4.725468,,
Spain, "Escala", 1058, "Carrer de les Cosidores, s/n", 17130, 42.11084, 3.125361,,
Spain, "Nigrán", 1059, "Rúa da Gándara, 1", 36350, 42.1331618, -8.7969609,,
Spain, "McDonalds Castelldefels ànecblau", 1061, "Av. del Canal Olímpic, 24", 08860, 41.282739, 1.9850987,,
Spain, "Villaviciosa de Odon", 1068, "Avenida Quitapesares, 3", 28670, 40.350764, -3.902413,,
Spain, "Xàtiva", 1069, "Camí Estrés de Sorio 1", 46800, 38.9964434, -0.5211517,,
Spain, "Pamplona Valle de Egüés ", 1071, "Parcela C.1.2 - UE.1 | PSIS Salesianos Olaz - 31621 - Sarriguren - Navarra", 31621, 42.816845, -1.590105,,
Spain, "Puertollano Argamasilla", 1074, "Carr. Argamasilla, 30", 13500 , 38.70024, -4.10313,,
Spain, "McDonald’s Mogan", 1075, "Diseminado Cortadores-Puerto Rico, 22A", 35130, 27.796435070265375, -15.703505330507062,,
Spain, "McDonalds Cala Millor ", 1079, "Avinguda del Bon Temps, 43", 07530 , 39.5945, 3.378385,,
Spain, "Andorra I", 1081, "Avda. Meritxell, 105", AD500, 42.508435, 1.533413,,
Spain, "Andorra II", 1082, "Avinguda de Tarragona, 49", AD 50, 42.505214, 1.528142,,
Spain, "Andorra III", 1083, "Plaça dels Coprínceps, 23", AD200, 42.542662, 1.732728,,
Spain, "Andorra Meritxell", 1085, "Avinguda Meritxell, 32", AD500, 42.507997, 1.525061,,
Spain, "McDonald's Valls", 1088, "Carretera del Pla, 132", 43800 , 41.2983366, 1.2585278,,
Spain, "La Granja", 1090, "C. la Granja, 19D", 24007, 42.6014, -5.552532,,
Spain, "Albal ", 1091, "Carretera Real de Madrid, 23", 46470, 39.3898387, -0.4093091,,
Spain, "McDonald`s Universidad", 1092, "Avda. Otero Pedrayo, nº59", 32004, 42.340729, -7.849542,,
Spain, "Francesc Macià", 1097, "Avinguda de Josep Tarradellas, 140", 08029, 41.392079, 2.1445386,,
Spain, "Puente Genil", 1098, "Calle Montalbán, 19", 14500, 37.3994712, -4.764358,,
Spain, "Nuevo  Parquesur.", 1099, "Centro Comercial Parquesur |, Avenida de Gran Bretaña, s/n", 28916 , 40.3397383, -3.7337476,,
Spain, "Málaga Larios", 1100, "Avenida de la Aurora, 25, C.C Larios. Local 2-01. Planta tercera", 29002 , 36.7159021, -4.4327352,,
Spain, "Sanxenxo Vinquiño", 1102, "Lugar Vinquiño, 47", 36969 , 42.415802, -8.812122,,
Spain, "Francisco Silvela", 1109, "calle Francisco Silvela 42", 28028, 40.4334415, -3.6729271,,
Spain, "Zaragoza Paseo Sagasta", 1117, "P.º de Sagasta, 4", 50008, 41.646461, -0.885762,,
Spain, "ALGECIRAS CC PUERTA EUROPA", 1119, "A7, Salida 106, Local A1 32/33, Centro comercial Puerta Europa", 11203 , 36.1345145, -5.4635287,,
Spain, "Diagonal Pedralbes", 1121, "Avinguda Diagonal, 593", 08014, 41.388781, 2.130942,,
Spain, "McDonald´s Jerez el portal", 1123, "Avenida Alcalde Cantos Ropero, s/n", 11408, 36.668129, -6.131982,,
Spain, "ALMENDRALEJO", 1124, "Av. Presidente Juan Carlos Rodríguez Ibarra, 153", 06200, 38.682658, -6.398649,,
Spain, "McDonalds Tarragona Rambla", 1128, "Rambla Nova, 92", 43001, 41.116689, 1.249824,,
Spain, "Aeropuerto Palma III", 1130, "Aeropuerto de Palma de Mallorca Local 4, Planta +2 Ampliacion C", 07610, 39.5494, 2.73635,,
Spain, "Garbera", 1133, "Centro Comercial Garbera, Travesía de Garbera 1", 20015, 43.308946, -1.945328,,
Spain, "Coín", 1135, "Calle Hebe, 5", 29100, 36.6751039, -4.73105402,,
Spain, "San Juan de Dios", 1136, "Plaza de San Juan de Dios, 14", 11005, 36.52976812162389, -6.292221852755895,,
Spain, "Carcaixent", 1138, "Avinguda Bressol de la Taronja, 3", 46740, 39.129413, -0.445271,,
Spain, "Villaverde", 1141, "C. de Eduardo Barreiros, 120", 28041, 40.354239, -3.705166,,
Spain, "Acacias", 1142, "Paseo de las Acacias, 22A", 28005, 40.403908, -3.707116,,
Spain, "BRAVO MURILLO", 1147, "Calle de Bravo Murillo, 274", 28020, 40.4608392992481, -3.698133104491719,,
Spain, "Miranda de Ebro", 1149, "Calle Logroño, 88D", 09200, 42.685821, -2.931246,,
Spain, "McDonald's  SPLAU", 1154, "Av. del Baix Llobregat, s/n, CC Splau - Local 1.59-60", 08940 , 41.347379, 2.078593,,
Spain, "Novelda", 1157, "Av. Jesus Navarro Jover", 03660, 38.390648, -0.749823,,
Spain, "Aeropuerto Prat T1", 1160, "Aeropuerto de Barcelona-El Prat, La Plaza Llegadas, T1", 08820, 41.288347, 2.073546,,
Spain, "Aeropuerto Prat T2", 1161, "Aeropuerto Josep Tarradellas Barcelona, El Prat. Terminal T2 Local 00101301111", 08820, 41.303451, 2.075477,,
Spain, "Lleida San Juan", 1162, "Plaça de Sant Joan, 10", 25007, 41.616086, 0.627161,,
Spain, "Barceloneta Pau Vila", 1163, "Plaça de Pau Vila, 13", 08003 , 41.382602, 2.185342,,
Spain, "Mcdonald´s Vilaseca", 1167, "Vía Máxima esq, Raval de la Mar", 43480, 41.1068588, 1.1530949,,
Spain, "McDonald´s Gijón Los Fresnos", 1169, "C. Río de Oro, 3", 33209, 43.532412, -5.662105,,
Spain, "McDonald's Cieza", 1172, "Parque comercial Los Olivos, N-301", 30550, 38.243527, -1.409157,,
Spain, "McDonald´s Tacoronte", 1175, "Las Turroneras", 38350, 28.481892, -16.396249,,
Spain, "McDonald´s Cunit", 1181, "Avinguda de Barcelona, 162", 43881, 41.1988889, 1.640666,,
Spain, "McDonald's Sevilla Hospital", 1184, "Calle Torcuato de Tena 18B, esquina con Calle Castillo Alcalá de Guadaira", 41013, 37.3618186, -5.9780089,,
Spain, "Santiago Costa Vella", 1188, "rua de castela e leon, 8", 15707, 42.901783, -8.506377,,
Spain, "Beníjofar", 1191, "Calle Ramón y Cajal 12", 03178, 38.081471, -0.735606,,
Spain, "McDonald´s Tajo", 1193, "Carrer del Tajo, 36", 08032, 41.429706, 2.161185,,
